% # columns="iteration, evaluation, void, void, void, xmean", seed=380322, Wed Apr  6 15:04:03 2022, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 12 0 0 0 -0.4843448638816351 -0.43342857590638895 0.09520553525621485 -0.19123172179703682 -0.43195377450558287 -0.667428380250425 -0.681808536935734 0.4919384411466326 0.30069153307827007 -0.623986880441653 -4.673610754880147 -0.1314180755942359 0.5765602829015672 -0.6985471691630653 -0.9876595518578781 -2.2455650849451856
2 24 0 0 0 -0.35296177641772564 -1.0264731215551957 -1.2430830247842681 -0.5489743195115598 -0.7986507861464304 -0.45806973035786025 -0.884618691537187 0.14674403725292923 0.8103346857718987 -0.8558445164154342 -4.722969891994994 -0.2625982757318307 0.5518188288812511 -1.3412450606133308 -1.8827944742275173 -2.7463888472188023
3 36 0 0 0 0.2690208887684282 -1.351079504884843 -1.1502460332166577 -0.6318197461930133 -0.32094876768506686 -0.08577529074925583 -0.08353690842133044 -0.5287944563786922 1.1530771207232562 -1.543958968766392 -4.6470618379503525 0.5632425679466087 0.44410535624702585 -1.522209725865393 -2.525161112097365 -2.8198527717008166
4 48 0 0 0 0.4320288163761892 -1.5528498957932295 -0.7427154503279372 -0.39391211568654955 -0.04262533334284707 -0.09741437009147345 0.28005821612197507 -0.33724420605431277 0.13816757018024695 -2.6430780614230933 -3.596600989831151 0.26178950994112493 0.15073059163506208 -1.0957245324739724 -3.0277211904884136 -2.9691739523616096
5 60 0 0 0 0.3504746072455817 -2.134538646985518 -0.7454182788520073 -0.7168776052302706 0.39243204738310256 0.909160296536898 0.8677662313471972 -0.24380419590658006 0.18638328297396684 -1.9350555248345254 -2.7608779993252437 0.4140753181483323 0.21511749839382877 -1.521782081553415 -3.743236098005538 -3.2145208850473077
6 72 0 0 0 0.5080613584584542 -1.783440844137672 -0.7286454129272546 -0.6176269561358608 0.07229587811048205 1.5147044861654466 0.20836675723726428 -0.17226026600350927 0.49788343330192425 -1.8508490910601172 -2.6091273510787127 0.7271648032107618 -0.30759365701483155 -1.5920293948011495 -3.556228754467218 -2.6279705686161456
7 84 0 0 0 -0.22699791449852924 -2.113161619466622 -1.5417103776689376 -0.8741925534700363 -0.44072163212990884 1.2180423690651336 -0.24715525744629419 -0.2567787067768842 -0.16936661652617419 -1.4216800844392443 -2.538905910852539 1.277612955512452 -0.3898905960110236 -2.639813394289029 -3.020535700802384 -2.76791258002234
8 96 0 0 0 -0.33167794445090754 -1.8432089260192157 -2.090142694661176 -0.7952190249725295 -0.9848238352976506 0.2862208417193298 0.25825724997662436 0.021070641651035338 -0.38751331467787875 -1.8900732104399822 -1.6363433306995283 1.1541259696892945 -0.32607642687336935 -2.8767712413830697 -2.7451798147375923 -2.815984630752562
9 108 0 0 0 -0.48906290055294543 -2.628477884737056 -2.285686499787637 0.054963253719537364 -0.6393345387433368 0.48819746131365543 0.4031732858477613 0.3939723005675591 -0.670235300636846 -1.9351931292533229 -1.0785129786436423 1.123006964921104 -0.006118387225797051 -2.194353954990432 -2.3944294022759136 -2.6253624828193525
10 120 0 0 0 -0.47698827326427595 -2.695571827138906 -2.3996626791193036 0.619506045615329 -1.060456696518862 1.346965711828268 0.32655755228797995 -0.48576984954147734 -0.7615702763968071 -1.5683254541747056 -1.4388273487633427 1.5412853365547219 -0.4842363186240491 -2.2887321308097643 -2.5568482898423506 -3.5423250192133473
11 132 0 0 0 -0.23573153680227857 -3.111086286151471 -2.5487975865397714 0.6278235045462437 -0.6590750834013959 1.2774182553731057 0.2516326623215017 -0.3549803712540775 -0.5566510124596227 -1.8314231889893984 -1.6431923409778622 2.028012139289756 0.19202379397795305 -2.4339536672222257 -3.137278102497161 -3.537523386014851
12 144 0 0 0 -0.5083951532874211 -3.1966354778293087 -2.882569610830051 0.7279906418308558 -1.2937107989448238 1.7162450305751267 0.15183392041751828 -0.765956406175102 -0.46074082415341955 -1.2501884856030154 -2.21010096666656 2.179619619204762 -0.26416790774203947 -2.8517079153156737 -3.173154661515954 -3.5787327241608864
13 156 0 0 0 -0.21873092224710833 -3.948287247394375 -2.981062671486442 1.0136937110645978 -1.215345294583529 1.6166883811485055 0.10190364052851693 -1.3104633890876949 -1.0476045309931343 -1.5707637793808036 -1.7985689128780458 2.6064531169252945 -0.36913075557399616 -3.086535460427732 -3.656078176732307 -3.8697195942620297
14 168 0 0 0 -0.23610720856314685 -3.553305129529283 -2.6273696245855045 0.5984098322339039 -1.8233560826132442 2.0447225002192413 0.04049952744091015 -0.6867230255430558 -1.5168029556665632 -1.2731304209372023 -2.334313032116966 2.7026658391926457 -0.5900567970523692 -3.597076932868778 -4.191417985056409 -3.610542516387016
15 180 0 0 0 0.30897364383644565 -3.257168450567298 -3.1622506884703294 1.1132529960786417 -0.9218108744265376 1.8944971120584428 0.646124349500308 -0.426643503744626 -1.2217324551586914 -1.35055359654675 -2.5872701844634256 2.9330505393138053 -0.663446547334773 -4.279748494350741 -3.6810620426206038 -3.198963737679368
16 192 0 0 0 0.3723649005358308 -3.6506699613326727 -2.811145963059387 0.5487438820863185 -0.6236550046079423 1.7923385558479448 0.7823438315012436 -0.8318126128476582 -1.4531452922991484 -1.7040816211252683 -2.813257922241397 3.0018981377316982 -0.36638097232559375 -3.557948987511193 -3.6919541922286085 -3.2397342650046634
17 204 0 0 0 0.22032531230500002 -3.7117383612773875 -3.6833077605031326 1.4530025284459596 -0.5844962208815165 2.0310755378828667 0.7283973392113396 -0.6993043077570257 -0.8248962442995023 -1.9282029823378146 -2.942275223423587 2.6542492127702784 -0.7680260842573928 -3.7209755265876234 -3.658429435183838 -3.5675121527589244
