% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=716838, Mon Apr 11 03:56:09 2022
1 8 -0.1390716778506486 -0.09854245329664355 0.010202677345265913 0.02606657485702948 0.8944147493664092 0.9866100474204302 1.0263576548875106 1.0831494978527618
2 16 -0.23037201378672184 -0.1844459238606819 -0.0032855145636988088 0.03999327524239302 0.8944147493664092 0.9866100474204302 1.0263576548875106 1.0831494978527618
3 24 -0.500499722060785 -0.35109766806705384 0.09955971321437777 0.34672216374929254 0.8944147493664092 0.9866100474204302 1.0263576548875106 1.0831494978527618
4 32 -0.5363226509984632 -0.4382199649558378 0.160395271061974 0.39723609538436816 0.8944147493664092 0.9866100474204302 1.0263576548875106 1.0831494978527618
5 40 -0.5533314285283245 -0.396882493389617 0.15693249680524424 0.4410800841095756 0.6645167848031167 0.7357254806383716 1.0227135392241067 1.4039880613958464
6 48 -0.5427832220214769 -0.479968701044237 0.17486303913524112 0.5162282503367825 0.6645167848031167 0.7357254806383716 1.0227135392241067 1.4039880613958464
7 56 -0.5195329229461685 -0.4760041608490765 0.15661650516202114 0.5029974498942598 0.6645167848031167 0.7357254806383716 1.0227135392241067 1.4039880613958464
8 64 -0.42171319415712377 -0.4196925416037448 0.21317744941672814 0.4666986946759714 0.6645167848031167 0.7357254806383716 1.0227135392241067 1.4039880613958464
9 72 -0.4402985790985299 -0.3654740656188404 0.13373956739577847 0.34902061264402157 0.5760951280826739 0.8269755551992968 1.1218079775587393 1.3136866810574712
10 80 -0.44624076865220735 -0.3871948529302443 0.1672126086248687 0.3859698146197489 0.5760951280826739 0.8269755551992968 1.1218079775587393 1.3136866810574712
11 88 -0.5331678720921518 -0.3807987768800367 0.080922221790771 0.2717304932835167 0.5760951280826739 0.8269755551992968 1.1218079775587393 1.3136866810574712
12 96 -0.5173066675443114 -0.49108078708963204 0.21206370718994724 0.2404104139410822 0.5760951280826739 0.8269755551992968 1.1218079775587393 1.3136866810574712
13 104 -0.6675395084380757 -0.4599922799457777 0.27477267766259983 0.276812988036413 0.5393510145383027 0.583829897546508 1.207793178301359 1.3818389096765364
14 112 -0.6199199004055683 -0.45921735627968074 0.23966287041800535 0.23971783574514566 0.5393510145383027 0.583829897546508 1.207793178301359 1.3818389096765364
15 120 -0.6768343406827434 -0.42676915532543913 0.25902154822624396 0.27309584232198725 0.5393510145383027 0.583829897546508 1.207793178301359 1.3818389096765364
16 128 -0.5608847082463209 -0.4641825396150069 0.25465478555936377 0.2630662474228125 0.5393510145383027 0.583829897546508 1.207793178301359 1.3818389096765364
17 136 -0.590615935765477 -0.44268493074357346 0.28952586654937124 0.32435116685080767 0.5350919633656988 0.6268199857752625 1.2008155073345361 1.370698877769673
18 144 -0.4975968486265105 -0.4652394407667868 0.23828767484824737 0.27160086757761454 0.5350919633656988 0.6268199857752625 1.2008155073345361 1.370698877769673
