% # columns="iter, evals, sigma, 0, fitness, xbest" seed=716838, Mon Apr 11 03:56:09 2022, <python>{}</python>
1 8 0.8812008707071748 0 380.0 -0.22906719786751473 1.2442969247244382 11.739252484409427 99.91656283721902
2 16 0.7093510768959869 0 343.0 0.6721387310736607 0.804008772472514 10.795579470193973 100.25099588019644
3 24 0.8161240755211181 0 359.0 -0.32295567363387034 2.2626911193943355 11.015267456967827 100.6483501120641
4 32 0.7318827758412519 0 364.0 0.009593574018222306 1.1434165426224014 9.983786504720698 100.16199754838306
5 40 0.6183572043445376 0 368.0 0.07632601960891927 1.5466065271795029 11.034043117822721 99.84559711405876
6 48 0.5762101842909284 0 394.0 -0.4585250614915096 1.9008367353129156 11.073506538627697 100.5997452816007
7 56 0.49169468899235147 0 354.0 -0.29504355515854086 1.741232293682499 10.855570572711551 100.15979536510265
8 64 0.42635002250024073 0 382.0 -0.3965445726074285 1.9703087455912889 11.152361506957856 100.24934463218416
9 72 0.33677163418041195 0 379.0 -0.19029483555663324 1.4102137481115211 10.847953328568483 100.10743323977412
10 80 0.27928156628510115 0 376.0 0.10449960958262511 1.431182418568042 11.153344605211213 99.93440782374549
11 88 0.28564172268828303 0 344.0 -0.19001358395366563 1.4186827219274991 11.040064677529326 100.43718880708978
12 96 0.3486813491721588 0 360.0 0.28448817965496903 1.2723657506341701 10.760853050661343 100.2532120622702
13 104 0.38449890780586066 0 358.0 1.0173915762653356 1.0115758441897584 10.888330334953364 99.93778586420872
14 112 0.370760786375049 0 367.0 0.3634351689779205 1.2775713396102064 10.855951354753657 99.85191274134725
15 120 0.3699304427122369 0 343.0 0.9067512444032513 1.1843435398319733 11.019933818842317 99.9817969065936
16 128 0.406247158610592 0 387.0 1.256434998686656 1.1265680937559746 11.035136989378017 99.78188764084823
17 136 0.36950705311907056 0 352.0 0.10400241930528054 1.6806427899329424 11.29580196620824 100.2236062072683
18 144 0.3697242196345246 0 371.0 0.5677891268597289 1.4421305452190551 10.763801848356943 99.88542196320421
19 152 0.4676514104673804 0 374.0 1.5823602243354329 1.3344376075421314 10.815838938329273 99.8358326349393
20 160 0.6262754833037808 0 361.0 1.5565309200549424 1.3674077367270572 9.975608990712832 100.39510255084465
21 168 0.7684275977104871 0 329.0 2.541248466818439 0.8974596048353909 9.86188824235554 99.9398015153082
22 176 1.0365433159277482 0 306.0 2.4907690784652092 -0.06631314343484918 8.126114546782896 100.11218282698006
23 184 1.1186881792567798 0 336.0 4.399889360159561 0.5493106897881299 10.586463757174661 99.30955272173509
24 192 1.0805285921658552 0 389.0 1.4690309960568464 0.5728555818261253 12.013998747295238 98.68620610378052
25 200 0.900315446142809 0 349.0 1.5760490158948803 0.9939597684724755 11.575725880814277 99.36744535773309
26 208 0.8368927580519968 0 401.0 1.217219676158118 0.7979208316357626 10.248236813207905 99.61464675309722
27 216 0.815578372532902 0 336.0 1.0782334554330124 0.6129826657629349 9.528270959366063 99.62224666769596
28 224 0.8167458556878349 0 354.0 -0.4820501212407733 1.1191180497507167 9.338549674093262 100.03393442527452
29 232 0.8336199397698171 0 338.0 -0.6594160895059533 0.8178985633036313 9.396156189318978 99.51371933241003
30 240 0.7401262371707591 0 365.0 -0.10028989957838386 0.9302526306588352 9.786272942551971 99.79147718722675
31 248 0.7368675604871764 0 373.0 -1.6571527232560315 1.1940250905465617 10.267281344152028 99.73864490819511
32 256 0.7584954610632224 0 352.0 -1.1919454284134705 0.5125496960785851 9.223568265781239 99.29534657893
33 264 0.7090468666084412 0 279.0 -1.0509211323582344 0.7309542866263218 8.679830134473633 99.9136888708944
34 272 0.7554231887303052 0 350.0 -0.5510180119012832 0.6275063391379823 9.262029189038728 99.45974552974423
35 280 0.7115568468467359 0 367.0 0.5730545703753305 0.6447958329177255 9.159143214939503 99.34069096814046
36 288 0.6218066886182084 0 355.0 -0.4913838215576945 0.6719451565242927 9.412885680928737 99.47722202344944
37 296 0.5226902274794204 0 361.0 -0.20979900854064126 0.8073636465182384 9.870627466200043 99.38001262352496
38 304 0.5285071399626459 0 350.0 0.7173559176605177 0.748879547123271 9.237498805755894 99.47568837868477
39 312 0.5250987936368378 0 348.0 0.5437064869017426 0.7952165531086836 9.061459372090237 99.71143006075009
40 320 0.49091302977038415 0 350.0 1.4464234968235978 0.7199544860191115 9.127099112799224 99.49081465812492
41 328 0.4597793364374741 0 371.0 0.6829690937700024 0.6786884816258416 9.778148275575685 99.257458928058
42 336 0.47826243701957827 0 349.0 1.4425853149321863 0.45579215923635924 8.51871500668387 99.49042481712577
43 344 0.4121665782486087 0 333.0 0.22842113431416622 0.7111508778247616 9.411260776175958 99.43696259081865
44 352 0.44508112290082896 0 377.0 -0.15917417906757736 0.6469864192672237 8.957570052217124 99.54880067447282
45 360 0.42841320586442955 0 365.0 0.147734806014131 0.6124574549999623 8.860272756443015 99.59539082848569
46 368 0.3865466423341206 0 365.0 0.731648570340218 0.5989891664971242 9.167213216806948 99.42129001223236
47 376 0.4006648940738815 0 356.0 0.5549882507822204 0.5010750806078555 9.046693857764534 99.44088187474281
48 384 0.35527116206014886 0 374.0 0.26753007213811497 0.6190412527182833 8.861609508198033 99.55954675539559
49 392 0.3167032508988924 0 353.0 -0.21569525715681603 0.6054881345599199 8.64540453785435 99.64491021411634
50 400 0.2819705770075839 0 379.0 0.3846697904987568 0.5820459692755628 8.55028594591749 99.60548901558624
51 408 0.24384704439650373 0 335.0 0.4365234825571325 0.5901721837145214 8.906053396952249 99.504920982902
52 416 0.2671892884506261 0 313.0 0.6957094193933167 0.6416093901025488 9.020979093317214 99.45109769352723
53 424 0.2664611010581176 0 323.0 0.6605934654148763 0.5043545520140114 8.47647957587826 99.57853351326517
54 432 0.2172473344305063 0 327.0 0.6136097301743946 0.5278001296124004 8.57159570803802 99.5540711499455
55 440 0.177821450955926 0 350.0 0.5508577878495551 0.6355349589939676 9.008797127948444 99.46826274437691
56 448 0.1600882733199275 0 360.0 0.40689339294751364 0.6388192601225767 8.98340133819876 99.51105882647202
57 456 0.1487934242259522 0 381.0 0.5355674196335545 0.5740384140330983 8.803914375070526 99.51172040322656
58 464 0.13523407401905968 0 337.0 0.33753767758007475 0.5736839850174158 8.647741843129857 99.58450692653524
59 472 0.1642237179453312 0 338.0 0.6401206861150348 0.5976662707666283 8.76831744027203 99.50603256696141
60 480 0.15252565686789926 0 352.0 0.43445110004371446 0.6031637440925276 8.796713444351562 99.5434763878839
61 488 0.14402356431561122 0 317.0 0.6726975639193791 0.5470149055234628 8.651151185447087 99.55776210970146
62 496 0.12618413467230172 0 355.0 0.6171233053245728 0.5791960736083847 8.70419976994103 99.52411589667432
63 504 0.15262261789091036 0 371.0 0.6630637876845006 0.6319965535660148 8.95184514347735 99.46916288445243
64 512 0.19956841602664063 0 345.0 0.7635895718482223 0.6716033754753485 9.119276344157358 99.41747675678936
65 520 0.2243645262489652 0 316.0 0.6541058917450238 0.686857983470548 9.174835462117148 99.40482041721893
66 528 0.2680266468487595 0 376.0 0.5595148609944843 0.7341796943416508 9.42892619927215 99.33676355566324
67 536 0.2637414343035578 0 327.0 0.6301954100051719 0.6683743590411405 9.062411982846744 99.40301225771479
68 544 0.2389374855736967 0 379.0 0.34846764350175163 0.6602726385376205 9.083206024885085 99.45472157446291
69 552 0.25887697931345305 0 381.0 0.061641005947593364 0.6067400409151098 8.77039520469785 99.56418659483087
70 560 0.26810426668791343 0 360.0 0.39242497530955095 0.6889803116272323 9.314572119587174 99.3740001631893
71 568 0.26040271366562456 0 330.0 0.3948579789008039 0.6351623033615517 9.090077284662899 99.42349144036844
72 576 0.2806430958057705 0 341.0 0.2054139067903233 0.6989594490369883 9.420146229217915 99.40189357580331
73 584 0.2998600456945657 0 366.0 0.48854270526916055 0.620355312009362 9.203435696189825 99.35735791999531
74 592 0.33845512673119127 0 338.0 0.7468813849100314 0.6521768414013681 9.29303970120672 99.29015305011086
75 600 0.35522339246129936 0 377.0 0.6146257013180266 0.5893131386929845 8.957448490870195 99.40033328504722
76 608 0.3986904197981011 0 373.0 1.2189542338619974 0.5736320947973016 8.985925089129903 99.33152227139506
77 616 0.411963942698194 0 359.0 1.1483215481705056 0.49169723166291307 8.668978621604056 99.402716674078
78 624 0.41117677799795826 0 367.0 0.9833790179773689 0.5239224455688194 8.687741311709607 99.44399638526109
79 632 0.42426562268559165 0 353.0 1.088078163125491 0.4907743487411085 8.660098206186 99.48326073535449
80 640 0.42677930795580515 0 356.0 1.366263716570608 0.4930574148643302 8.725558960747493 99.39807564773992
81 648 0.4108640983634041 0 337.0 1.3419919766956505 0.6418765036320427 9.195118558638804 99.30963588153163
82 656 0.35172879812128577 0 329.0 1.122694790379852 0.5327644741805291 8.688467683321491 99.48006459144584
83 664 0.3897213600548917 0 364.0 1.2769266602644582 0.5985830900993968 8.838845028726956 99.42082195069622
84 672 0.3608716222135957 0 319.0 1.3557124009503672 0.4863187325431033 8.47410211707723 99.48718384784299
85 680 0.3844319423805282 0 326.0 1.5335073162977249 0.4851586118569805 8.387008884146692 99.50179182366632
86 688 0.35950464380361213 0 312.0 1.5308348193094758 0.5248445573645882 8.475039765655115 99.50485661023964
87 696 0.3367273525850139 0 354.0 1.768694432209663 0.47015917563620147 8.459972000746491 99.43115340083982
88 704 0.29859484002822795 0 371.0 1.8513587260684654 0.46766703498329165 8.360910744506574 99.46720328636967
89 712 0.28014781171060243 0 332.0 1.8590043430329173 0.45453781773210367 8.396222712564029 99.46713023914694
90 720 0.27043784964231077 0 321.0 1.6059538771060893 0.5387892783784368 8.733304369971423 99.39543537183341
91 728 0.2845093338263094 0 344.0 1.7712936136231034 0.5079751686891458 8.574729937093934 99.41458320639641
92 736 0.3136756863470132 0 364.0 1.808564892718462 0.4947562816553255 8.586884386291809 99.37398085719151
93 744 0.3383518849677999 0 346.0 1.6421004332443707 0.5168324708472422 8.775203575910798 99.34685247156783
94 752 0.259114153577262 0 356.0 1.7932685096697356 0.5018786863066598 8.593331586486627 99.39597128171667
95 760 0.23368490363041247 0 335.0 1.735827275292445 0.45565097374183106 8.503502622819397 99.41403256975903
96 768 0.20109044305300106 0 330.0 1.6018321407085245 0.5062292051226069 8.613068465673809 99.41658498731658
97 776 0.1873679671667327 0 368.0 1.6257834809749623 0.4968004150161208 8.619132559305516 99.39341883051645
98 784 0.176271962673696 0 378.0 1.704020844494759 0.4660214848308369 8.441734755387614 99.43682128686478
99 792 0.19835675838362365 0 352.0 1.7078384454326063 0.5073562682793512 8.576363259727 99.3934612844345
100 800 0.21307607728538522 0 360.0 1.6671690457289188 0.5019277737010324 8.490542244262558 99.43508447873582
101 808 0.21454685923183564 0 293.0 1.6955165791258702 0.47423590153657413 8.3908031065466 99.45627486008213
102 816 0.21911166810205254 0 346.0 1.5047189493392084 0.48850616174447853 8.38013880329618 99.48432840183315
103 824 0.28246972896741174 0 370.0 1.4236260963773328 0.5069808978590078 8.364818136402722 99.50590475107748
104 832 0.33083316629836285 0 361.0 1.5375462266671638 0.5125273193991249 8.416303542902806 99.45994333870294
105 840 0.35107166048506655 0 357.0 1.633425349277994 0.5014642759847446 8.353270876753887 99.46268338410013
