% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=716838, Mon Apr 11 03:56:09 2022, <python>{}</python>
1 8 0.8812008707071748 1.0000375007031337 380.0 3.8000000000000000e+02 404.0 441.0   
2 16 0.7093510768959869 1.2865860205541195 343.0 3.4300000000000000e+02 393.0 426.0   
3 24 0.8161240755211181 1.4643220566000266 343.0 3.5900000000000000e+02 382.0 423.0   
4 32 0.7318827758412519 1.9422294955673927 343.0 3.6400000000000000e+02 396.0 428.0   
5 40 0.6183572043445376 2.104596524254661 343.0 3.6800000000000000e+02 403.0 427.0   
6 48 0.5762101842909284 2.237823858447582 343.0 3.9400000000000000e+02 407.0 423.0   
7 56 0.49169468899235147 2.56206379478365 343.0 3.5400000000000000e+02 395.0 418.0   
8 64 0.42635002250024073 2.8782940507782335 343.0 3.8200000000000000e+02 410.0 428.0   
9 72 0.33677163418041195 2.784202945479159 343.0 3.7900000000000000e+02 406.0 421.0   
10 80 0.27928156628510115 2.6380280555094737 343.0 3.7600000000000000e+02 414.0 426.0   
11 88 0.28564172268828303 2.6399615102851577 343.0 3.4400000000000000e+02 405.0 427.0   
12 96 0.3486813491721588 2.5343665334484404 343.0 3.6000000000000000e+02 406.0 416.0   
13 104 0.38449890780586066 2.9627261084135528 343.0 3.5800000000000000e+02 391.0 419.0   
14 112 0.370760786375049 3.289394131113493 343.0 3.6700000000000000e+02 390.0 422.0   
15 120 0.3699304427122369 3.1282913141576225 343.0 3.4300000000000000e+02 401.0 423.0   
16 128 0.406247158610592 3.1314853922964163 343.0 3.8700000000000000e+02 414.0 422.0   
17 136 0.36950705311907056 2.9459703469078646 343.0 3.5200000000000000e+02 408.0 427.0   
18 144 0.3697242196345246 3.175420874214862 343.0 3.7100000000000000e+02 411.0 421.0   
19 152 0.4676514104673804 2.905319242570148 343.0 3.7400000000000000e+02 390.0 427.0   
20 160 0.6262754833037808 3.570805318134605 343.0 3.6100000000000000e+02 388.0 419.0   
21 168 0.7684275977104871 3.369775138984901 329.0 3.2900000000000000e+02 401.0 429.0   
22 176 1.0365433159277482 4.341604246746242 306.0 3.0600000000000000e+02 379.0 414.0   
23 184 1.1186881792567798 4.7120945118923645 306.0 3.3600000000000000e+02 412.0 444.0   
24 192 1.0805285921658552 5.075303229631891 306.0 3.8900000000000000e+02 400.0 427.0   
25 200 0.900315446142809 6.119424550757102 306.0 3.4900000000000000e+02 390.0 423.0   
26 208 0.8368927580519968 5.85007154697007 306.0 4.0100000000000000e+02 416.0 423.0   
27 216 0.815578372532902 5.874147395870653 306.0 3.3600000000000000e+02 394.0 418.0   
28 224 0.8167458556878349 6.508644055299313 306.0 3.5400000000000000e+02 406.0 425.0   
29 232 0.8336199397698171 7.651277470838645 306.0 3.3800000000000000e+02 401.0 419.0   
30 240 0.7401262371707591 9.051819831010684 306.0 3.6500000000000000e+02 390.0 420.0   
31 248 0.7368675604871764 8.890069405996003 306.0 3.7300000000000000e+02 399.0 414.0   
32 256 0.7584954610632224 9.815121574707078 306.0 3.5200000000000000e+02 375.0 430.0   
33 264 0.7090468666084412 10.162509954224987 279.0 2.7900000000000000e+02 396.0 415.0   
34 272 0.7554231887303052 10.54532658581949 279.0 3.5000000000000000e+02 395.0 420.0   
35 280 0.7115568468467359 10.246623020033846 279.0 3.6700000000000000e+02 385.0 396.0   
36 288 0.6218066886182084 8.80716888651149 279.0 3.5500000000000000e+02 394.0 416.0   
37 296 0.5226902274794204 8.00983799724666 279.0 3.6100000000000000e+02 394.0 418.0   
38 304 0.5285071399626459 8.043417578572605 279.0 3.5000000000000000e+02 383.0 421.0   
39 312 0.5250987936368378 7.885975058009724 279.0 3.4800000000000000e+02 410.0 415.0   
40 320 0.49091302977038415 8.344880032765595 279.0 3.5000000000000000e+02 393.0 422.0   
41 328 0.4597793364374741 9.383089137059878 279.0 3.7100000000000000e+02 390.0 405.0   
42 336 0.47826243701957827 8.995736218075294 279.0 3.4900000000000000e+02 390.0 419.0   
43 344 0.4121665782486087 8.875474354052491 279.0 3.3300000000000000e+02 391.0 414.0   
44 352 0.44508112290082896 8.746953338671188 279.0 3.7700000000000000e+02 394.0 415.0   
45 360 0.42841320586442955 10.200324115621706 279.0 3.6500000000000000e+02 381.0 412.0   
46 368 0.3865466423341206 10.005464670085091 279.0 3.6500000000000000e+02 390.0 418.0   
47 376 0.4006648940738815 11.283706397203078 279.0 3.5600000000000000e+02 402.0 413.0   
48 384 0.35527116206014886 13.478214915427541 279.0 3.7400000000000000e+02 401.0 417.0   
49 392 0.3167032508988924 12.672133669060058 279.0 3.5300000000000000e+02 391.0 420.0   
50 400 0.2819705770075839 12.208389573941592 279.0 3.7900000000000000e+02 394.0 419.0   
51 408 0.24384704439650373 11.944157438585119 279.0 3.3500000000000000e+02 389.0 422.0   
52 416 0.2671892884506261 12.585043887426993 279.0 3.1300000000000000e+02 384.0 396.0   
53 424 0.2664611010581176 14.762037044205588 279.0 3.2300000000000000e+02 376.0 423.0   
54 432 0.2172473344305063 15.56463437370127 279.0 3.2700000000000000e+02 376.0 421.0   
55 440 0.177821450955926 16.79427273409327 279.0 3.5000000000000000e+02 388.0 420.0   
56 448 0.1600882733199275 15.813624713625623 279.0 3.6000000000000000e+02 380.0 406.0   
57 456 0.1487934242259522 14.026020164147846 279.0 3.8100000000000000e+02 395.0 411.0   
58 464 0.13523407401905968 12.999288094106793 279.0 3.3700000000000000e+02 401.0 430.0   
